Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"giorgio-armani,-crema-nera-extrema,-eliminates-impurities,-cleansing-oil,-for-face,-150-ml","Giorgio Armani, Crema Nera Extrema, Eliminates Impurities, Cleansing Oil, For Face, 150 ml",<p>Giorgio Armani - Regular</p>,Giorgio Armani,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,3605521867896,61.48,104.20,14,https://www.mewse.ro/images/produse/giorgio-armani-nera-extrema-supreme-clarifying-cleansing-foam-150-ml-1720003214.jfif
"giorgio-armani,-crema-nera-extrema,-plumping,-serum,-for-face,-30-ml","Giorgio Armani, Crema Nera Extrema, Plumping, Serum, For Face, 30 ml",<p>Giorgio Armani - Regular</p>,Giorgio Armani,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3614271989581,257.71,440.00,29,https://www.mewse.ro/images/produse/giorgio-armani-crema-nera-extrema-eliminates-impurities-cleansing-oil-for-face-150-ml-1720003406.jpg
"giorgio-armani,-crema-nera-extrema,-reshaping,-eye-serum,-15-ml","Giorgio Armani, Crema Nera Extrema, Reshaping, Eye Serum, 15 ml",<p>Giorgio Armani - Regular</p>,Giorgio Armani,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,3614271429643,129.34,222.40,10,https://www.mewse.ro/images/produse/giorgio-armani-crema-nera-extrema-plumping-serum-for-face-30-ml-1720003607.jpg
"giorgio-armani,-crema-nera-reviving-volcanic,-deep-cleans-and-purifies,-cream-mask,-for-face,-50-ml","Giorgio Armani, Crema Nera Reviving Volcanic, Deep Cleans And Purifies, Cream Mask, For Face, 50 ml",<p>Giorgio Armani - Regular</p>,Giorgio Armani,Skin / Skin Treatment Masks,"For Women, Regular, Skin Treatment Masks",TRUE,Title,Default Title,3614272591509,180.13,305.00,14,https://www.mewse.ro/images/produse/giorgio-armani-nera-supreme-reviving-anti-ageing-cream-for-face-50-ml-1720003846.png
"givenchy,-le-soin-noir,-moisturizing,-cream,-for-face,-50-ml","Givenchy, Le Soin Noir, Moisturizing, Cream, For Face, 50 ml",<p>Givenchy - Regular</p>,Givenchy,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3274872427716,215.85,367.00,9,https://www.mewse.ro/images/produse/givenchy-le-soin-noir-moisturizing-cream-for-face-50-ml-1720530604.jpeg
"givenchy,-skin-perfecto,-glow,-lotion,-for-face,-200-ml","Givenchy, Skin Perfecto, Glow, Lotion, For Face, 200 ml",<p>Givenchy - Regular</p>,Givenchy,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3274872432222,26.32,45.00,8,https://www.mewse.ro/images/produse/givenchy-skin-perfecto-glow-lotion-for-face-200-ml-1726138782.jpg
"gosh,-2-phase,-fragrance-free,-makeup-remover-lotion,-125-ml","Gosh, 2 Phase, Fragrance Free, Makeup Remover Lotion, 125 ml",<p>Gosh - Regular</p>,Gosh,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,0043|5701278399647,4.41,10.03,11,https://www.mewse.ro/images/produse/gosh-2-phase-makeup-remover-lotion-125-ml-0-5701278399647-1676548324.jpg
"gosh,-donoderm,-makeup-remover-wipes,-20-pcs","Gosh, Donoderm, Makeup Remover Wipes, 20 pcs",<p>Gosh - Regular</p>,Gosh,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,5711914126308,2.90,7.43,3,https://www.mewse.ro/images/produse/gosh-donoderm-makeup-remover-wipes--1671195284.jpg
"gosh,-donoderm,-anti-wrinkle,-cream,-for-face,-50-ml","Gosh, Donoderm, Anti-Wrinkle, Cream, For Face, 50 ml",<p>Gosh - Regular</p>,Gosh,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|5711914137205,11.74,0.00,15,https://www.mewse.ro/images/produse/gosh-donoderm-anti-wrinkle-cream-for-face-50-ml--1676448246.jpg
"gosh,-vitamin-complex,-hydrating,-day-&-night,-serum,-for-face,-15-ml","Gosh, Vitamin Complex, Hydrating, Day & Night, Serum, For Face, 15 ml",<p>Gosh - Regular</p>,Gosh,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|5711914123390,6.68,0.00,18,https://www.mewse.ro/images/produse/gosh-vitamin-complex-hydrating-day-night-serum-for-face-15-ml--1676448730.jfif
"gosh,-growth-the-secret-of-longer-lashes,-eyelash-serum,-6-ml","Gosh, Growth The Secret Of Longer Lashes, Eyelash Serum, 6 ml",<p>Gosh - Regular</p>,Gosh,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,0043|5711914109691,6.24,0.00,2,https://www.mewse.ro/images/produse/gosh-growth-the-secret-of-longer-lashes-eyelash-serum-6-ml-0-5711914109691-1676556353.jpg
"gosh,-colagen-booster,-collagen,-anti-wrinkle,-day-&-night,-serum,-for-face,-15-ml","Gosh, Colagen Booster, Collagen, Anti-Wrinkle, Day & Night, Serum, For Face, 15 ml",<p>Gosh - Regular</p>,Gosh,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|5711914123444,6.42,0.00,27,https://www.mewse.ro/images/produse/gosh-colagen-booster-collagen-anti-wrinkle-day-night-serum-for-face-15-ml--1676448978.jpg
"gosh,-prime`n-refresh,-anti-ageing,-day,-eye-cream,-15-ml","Gosh, Prime`n Refresh, Anti-Ageing, Day, Eye Cream, 15 ml",<p>Gosh - Regular</p>,Gosh,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,0043|5711914122911,6.78,0.00,27,https://www.mewse.ro/images/produse/gosh-prime-n-refresh-anti-ageing-day-eye-cream-15-ml--1676449232.jpg
"gosh,-donoderm,-sea-minerals,-hydratant-24-h,-cream,-for-face,-50-ml","Gosh, Donoderm, Sea Minerals, Hydratant 24 H, Cream, For Face, 50 ml",<p>Gosh - Regular</p>,Gosh,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,5711914122805,15.68,39.59,1,https://www.mewse.ro/images/produse/gosh-donoderm-hydratant-24-h-cream-for-face-50-ml-1679567740.jpg
"abeille-royalle-trilogie-set-guerlain:-nectar,-day,-lotion,-for-face,-150-ml-+-minimizer,-anti-dark-circles,-eye-cream,-15-ml-+-double-expert,-anti-ageing,-cream,-for-face,-50-ml","Abeille Royalle Trilogie Set Guerlain: Nectar, Day, Lotion, For Face, 150 ml + Minimizer, Anti-Dark Circles, Eye Cream, 15 ml + Double Expert, Anti-Ageing, Cream, For Face, 50 ml",<p>Guerlain - Regular</p>,Guerlain,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,3346470615717,146.66,340.00,1,https://www.mewse.ro/images/produse/abeille-royalle-trilogie-set-guerlain-nectar-day-lotion-for-face-150-ml-minimizer-anti-dark-circles-eye-cream-15-ml-double-expert-anti-ageing-cream-for-face-50-ml-1680765595.jpg
"guerlain,-orchidee-imperiale-la-lotion-essence,-hydrating,-day,-lotion,-for-face,-125-ml","Guerlain, Orchidee Imperiale La Lotion Essence, Hydrating, Day, Lotion, For Face, 125 ml",<p>Guerlain - Regular</p>,Guerlain,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3346470614079,63.72,143.45,1,https://www.mewse.ro/images/produse/guerlain-orchidee-imperiale-anti-ageing-day-cream-for-face-125-ml--1671003156.png
"guerlain,-orchidee-imperiale,-anti-ageing,-day,-emulsion,-for-face,-30-ml","Guerlain, Orchidee Imperiale, Anti-Ageing, Day, Emulsion, For Face, 30 ml",<p>Guerlain - Regular</p>,Guerlain,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3346470614437,97.30,344.30,7,https://www.mewse.ro/images/produse/guerlain-orchidee-imperiale-anti-ageing-day-emulsion-for-face-30-ml--1671003307.png
"hermes,-h24,-energy-&-hydration,-cream,-for-face,-100-ml","Hermes, H24, Energy & Hydration, Cream, For Face, 100 ml",<p>Hermes - Regular</p>,Hermes,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,3346130417682,37.14,63.00,10,https://www.mewse.ro/images/produse/hermes-h24-moisturizing-cream-for-face-100-ml-1685451364.jpg
"hermes,-terre-d'hermes,-hydrating,-after-shave-balm,-40-ml-*tester","Hermes, Terre d'Hermes, Hydrating, After-Shave Balm, 40 ml *Tester",<p>Hermes - Tester</p>,Hermes,Skin / Face Shaving,"For Men, Tester, Face Shaving",TRUE,Title,Default Title,3346130013549,23.89,56.30,10,https://www.mewse.ro/images/produse/
"hermes,-eau-d'orange-verte,-moisturizing,-balm,-for-face-&-body,-200-ml-*tester","Hermes, Eau d'Orange Verte, Moisturizing, Balm, For Face & Body, 200 ml *Tester",<p>Hermes - Tester</p>,Hermes,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,3346130492580,25.20,60.00,18,https://www.mewse.ro/images/produse/hermes-eau-d-orange-verte-moisturizing-balm-for-face-body-200-ml-tester-1694688414.png
"hermes,-terre-d'hermes,-hydrating,-after-shave-balm,-100-ml-*tester","Hermes, Terre d'Hermes, Hydrating, After-Shave Balm, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Skin / Face Shaving,"For Men, Tester, Face Shaving",TRUE,Title,Default Title,3346130009795,30.24,72.00,20,https://www.mewse.ro/images/produse/hermes-terre-d-hermes-hydrating-after-shave-balm-100-ml-1694689102.jpg
"hermes,-eau-de-rhubarbe-ecarlate-,-moisturizing,-balm,-for-face-&-body,-200-ml-*tester","Hermes, Eau de Rhubarbe Ecarlate , Moisturizing, Balm, For Face & Body, 200 ml *Tester",<p>Hermes - Tester</p>,Hermes,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,3346130010494,25.49,60.10,7,https://www.mewse.ro/images/produse/hermes-eau-de-rhubarbe-ecarlate-moisturizing-balm-for-face-body-200-ml-tester-1690096009.jpg
"hermes,-terre-d'hermes,-revitalising,-after-shave-lotion,-100-ml-*tester","Hermes, Terre d'Hermes, Revitalising, After-Shave Lotion, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Skin / Face Shaving,"For Men, Tester, Face Shaving",TRUE,Title,Default Title,3346130009719,22.64,72.00,17,https://www.mewse.ro/images/produse/hermes-terre-d-hermes-revitalising-after-shave-lotion-100-ml-tester-1687256582.png
"hermes,-terre-d'hermes,-revitalising,-after-shave-lotion,-100-ml-*tester","Hermes, Terre d'Hermes, Revitalising, After-Shave Lotion, 100 ml *Tester",<p>Hermes - Tester</p>,Hermes,Skin / Face Shaving,"For Men, Tester, Face Shaving",TRUE,Title,Default Title,3346131432776,22.64,72.00,5,https://www.mewse.ro/images/produse/hermes-terre-d-hermes-revitalising-after-shave-lotion-100-ml-tester-1687256582.png
"winter-set-jo-malone:-wood-sage-&-sea-salt-,-hydrating,-body-cream,-all-over-the-body,-15-ml-+-poppy-&-barley,-eau-de-cologne,-unisex,-9-ml-*miniature","Winter Set Jo Malone: Wood Sage & Sea Salt , Hydrating, Body Cream, All Over The Body, 15 ml + Poppy & Barley, Eau De Cologne, Unisex, 9 ml *Miniature",<p>Jo Malone - Miniature</p>,Jo Malone,Skin / Skin Care Sets,"Unisex, Miniature, Skin Care Sets",TRUE,Title,Default Title,690251107490,20.22,50.00,15,https://www.mewse.ro/images/produse/winter-set-jo-malone-wood-sage-sea-salt-hydrating-body-cream-all-over-the-body-15-ml-poppy-barley-eau-de-cologne-unisex-9-ml-1679033240.jpeg
"john-richmond,-man,-after-shave-balm,-100-ml","John Richmond, Man, After-Shave Balm, 100 ml",<p>John Richmond - Regular</p>,John Richmond,Skin / Face Shaving,"For Men, Regular, Face Shaving",TRUE,Title,Default Title,0037|8011889622223,12.90,0.00,14,https://www.mewse.ro/images/produse/john-richmond-man-after-shave-balm-100-ml-0-8011889622223-1678885725.jpg
"kappa,-muschio-bianco,-against-irritation,-after-shave-lotion,-100-ml-*tester","Kappa, Muschio Bianco, Against Irritation, After-Shave Lotion, 100 ml *Tester",<p>Kappa - Tester</p>,Kappa,Skin / Face Shaving,"For Men, Tester, Face Shaving",TRUE,Title,Default Title,99000000003226,4.02,20.00,1,https://www.mewse.ro/images/produse/kappa-rosa-against-irritation-after-shave-lotion-100-ml-tester--1677254735.jpg
"lancaster,-sun-perfect,-anti-wrinkle,-day,-cream,-for-face,-spf-30,-50-ml-*tester","Lancaster, Sun Perfect, Anti-Wrinkle, Day, Cream, For Face, SPF 30, 50 ml *Tester",<p>Lancaster - Tester</p>,Lancaster,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,3614225561733,14.04,50.25,1,https://www.mewse.ro/images/produse/lancaster-sun-perfect-anti-wrinkle-day-cream-for-face-spf-30-50-ml-tester-1686739786.png
"lancaster,-sun-perfect,-uv-protection,-day,-fluid,-for-face,-spf-50,-30-ml-*tester","Lancaster, Sun Perfect, UV Protection, Day, Fluid, For Face, SPF 50, 30 ml *Tester",<p>Lancaster - Tester</p>,Lancaster,Skin / Skin Care,"Unisex, Tester, Skin Care",TRUE,Title,Default Title,3614225562051,8.56,58.00,4,https://www.mewse.ro/images/produse/lancaster-sun-perfect-uv-protection-day-fluid-for-face-spf-50-30-ml-tester-1686739453.png
"lancaster,-sun-sport,-protection-from-the-elements,-day,-gel,-for-face,-spf-30,-50-ml-*tester","Lancaster, Sun Sport, Protection From The Elements, Day, Gel, For Face, SPF 30, 50 ml *Tester",<p>Lancaster - Tester</p>,Lancaster,Skin / Skin Care,"Unisex, Tester, Skin Care",TRUE,Title,Default Title,3614220785721,5.55,37.00,1,https://www.mewse.ro/images/produse/lancaster-sun-sport-protection-from-the-elements-day-gel-for-face-spf-30-50-ml-tester-1686740248.png
"lancaster,-sun-age-control,-anti-dark-spots,-day,-fluid,-for-face,-spf-50,-30-ml-*tester","Lancaster, Sun Age Control, Anti-Dark Spots, Day, Fluid, For Face, SPF 50, 30 ml *Tester",<p>Lancaster - Tester</p>,Lancaster,Skin / Skin Care,"Unisex, Tester, Skin Care",TRUE,Title,Default Title,3607343098342,10.84,56.00,2,https://www.mewse.ro/images/produse/lancaster-sun-age-control-anti-dark-spots-day-fluid-for-face-spf-50-30-ml-tester-1686742205.png
"lancaster,-skin-life,-eliminates-impurities,-cleansing-foam,-125-ml","Lancaster, Skin Life, Eliminates Impurities, Cleansing Foam, 125 ml",<p>Lancaster - Regular</p>,Lancaster,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,3614226364784,13.68,34.20,45,https://www.mewse.ro/images/produse/lancaster-skin-life-eliminates-impurities-cleansing-foam-125-ml-1719211049.jpg
"lancaster,-sun-beauty,-anti-ageing,-day,-cream,-for-face/neck-&-decolette,-spf-6,-50-ml","Lancaster, Sun Beauty, Anti-Ageing, Day, Cream, For Face/Neck & Decolette, SPF 6, 50 ml",<p>Lancaster - Regular</p>,Lancaster,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3414200540568,7.75,20.00,9,https://www.mewse.ro/images/produse/
"lancaster,-skin-life,-anti-ageing,-eye-cream,-15-ml","Lancaster, Skin Life, Anti-Ageing, Eye Cream, 15 ml",<p>Lancaster - Regular</p>,Lancaster,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,3614224906146,18.43,48.00,39,https://www.mewse.ro/images/produse/lancaster-skin-life-anti-ageing-eye-cream-15-ml-1718174739.jpg
"lancaster,-skin-life,-fresh-glow,-day,-gel-cream,-for-face,-50-ml-*tester","Lancaster, Skin Life, Fresh Glow, Day, Gel Cream, For Face, 50 ml *Tester",<p>Lancaster - Tester</p>,Lancaster,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,3614225378935,14.99,62.67,18,https://www.mewse.ro/images/produse/lancaster-skin-life-detox-day-cream-for-face-50-ml-1681250552.jpg
"get-the-golden-tan!-set-lancaster:-golden-tan-maximizer,-buriti-oil,-anti-wrinkle,-after-sun-serum,-3-ml-+-golden-tan-maximizer,-hydrating-&-soothing,-after-sun-lotion,-50-ml-+-sun-beauty,-uv-protection,-sunscreen-lotion,-spf-30,-50-ml","Get The Golden Tan! Set Lancaster: Golden Tan Maximizer, Buriti Oil, Anti-Wrinkle, After-Sun Serum, 3 ml + Golden Tan Maximizer, Hydrating & Soothing, After-Sun Lotion, 50 ml + Sun Beauty, UV Protection, Sunscreen Lotion, SPF 30, 50 ml",<p>Lancaster - Regular</p>,Lancaster,Skin / Skin Care Sets,"Unisex, Regular, Skin Care Sets",TRUE,Title,Default Title,3614227387638,11.67,50.00,23,https://www.mewse.ro/images/produse/summer-set-lancaster-golden-tan-maximizer-buriti-oil-anti-wrinkle-after-sun-serum-3-ml-golden-tan-maximizer-hydrating-and-soothing-after-sun-lotion-50-ml--1678094486.jpeg
"gift-set-lancaster:-sun-beauty,-sun-protection,-body-milk,-spf-30,-for-face-&-body,-before-sun-exposure,-15-ml-*sample-+-sun-sensitive,-sun-protection,-sunscreen-cream,-for-face-&-body,-spf-50+,-3-ml-*sample-+-lancaster,-trousse-de-toilette,-gwp-textile-pouch","Gift Set Lancaster: Sun Beauty, Sun Protection, Body Milk, SPF 30, For Face & Body, Before Sun Exposure, 15 ml *Sample + Sun Sensitive, Sun Protection, Sunscreen Cream, For Face & Body, SPF 50+, 3 ml *Sample + Lancaster, Trousse de toilette, GWP Textile Pouch",<p>Lancaster - Sample</p>,Lancaster,Skin / Skin Care Sets,"Unisex, Sample, Skin Care Sets",TRUE,Title,Default Title,3614225294020,13.19,45.00,103,https://www.mewse.ro/images/produse/
"lancaster,-skin-life,-anti-pollution,-night,-cream,-for-face,-50-ml","Lancaster, Skin Life, Anti-Pollution, Night, Cream, For Face, 50 ml",<p>Lancaster - Regular</p>,Lancaster,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3614224906436,25.04,62.60,116,https://www.mewse.ro/images/produse/lancaster-skin-life-anti-pollution-night-cream-for-face-50-ml-1691396496.jpg
"lancaster,-comforting,-eliminates-impurities,-cleansing-toner,-400-ml","Lancaster, Comforting, Eliminates Impurities, Cleansing Toner, 400 ml",<p>Lancaster - Regular</p>,Lancaster,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,3414200380010,10.05,44.97,123,https://www.mewse.ro/images/produse/lancaster-comforting-eliminates-impurities-cleansing-toner-400-ml-1699532895.jpg
"lancaster,-perfecting,-softening,-cleansing-toner,-400-ml","Lancaster, Perfecting, Softening, Cleansing Toner, 400 ml",<p>Lancaster - Regular</p>,Lancaster,Skin / Cleansing & Exfoliating,"For Women, Regular, Cleansing & Exfoliating",TRUE,Title,Default Title,3414200380027,14.53,44.97,62,https://www.mewse.ro/images/produse/lancaster-perfecting-softening-cleansing-toner-400-ml-1699532441.jpg
"lancaster,-skin-life,-anti-pollution,-serum,-for-face,-30-ml","Lancaster, Skin Life, Anti-Pollution, Serum, For Face, 30 ml",<p>Lancaster - Regular</p>,Lancaster,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3614225803024,18.15,54.95,100,https://www.mewse.ro/images/produse/lancaster-skin-life-anti-pollution-serum-for-face-30-ml-1699533176.jpeg
"lancome,-absolue-rose-80,-grand-rose-extracts,-brightening-&-revitalizing,-tonic-lotion,-for-face,-150-ml","Lancome, Absolue Rose 80, Grand Rose Extracts, Brightening & Revitalizing, Tonic Lotion, For Face, 150 ml",<p>Lancome - Regular</p>,Lancome,Skin / Skin Toning & Calming,"For Women, Regular, Skin Toning & Calming",TRUE,Title,Default Title,3614271986054,67.06,149.02,5,https://www.mewse.ro/images/produse/lancome-absolue-anti-ageing-cleansing-lotion-for-face-150-ml-1681377855.jpg
"lancome,-absolue-l`extrait,-regenerating,-serum,-for-face,-30-ml","Lancome, Absolue L`Extrait, Regenerating, Serum, For Face, 30 ml",<p>Lancome - Regular</p>,Lancome,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3605533307939,250.70,557.10,1,https://www.mewse.ro/images/produse/lancome-l-absolue-regenerating-serum-for-face-30-ml--1671430383.jpg
"lancome,-absolue-l`extrait,-regenerating,-eye-serum,-15-ml","Lancome, Absolue L`Extrait, Regenerating, Eye Serum, 15 ml",<p>Lancome - Regular</p>,Lancome,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,3605533065785,171.12,421.33,4,https://www.mewse.ro/images/produse/lancome-l-absolue-regenerating-eye-serum-15-ml-1681324750.jpg
"lancome,-absolue-precious-cells,-rose-water,-revitalising,-daily,-lotion,-for-face,-150-ml","Lancome, Absolue Precious Cells, Rose Water, Revitalising, Daily, Lotion, For Face, 150 ml",<p>Lancome - Regular</p>,Lancome,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,3614271412591,62.03,149.02,7,https://www.mewse.ro/images/produse/lancome-absolue-cleansing-cleansing-lotion-for-face-150-ml--1671372037.jpg
